equipment_id,check_out_time,check_in_time,duration_minutes
EQ0005,2020-10-25 02:35:40.169221,2020-10-25 05:53:40.169221,198
EQ0005,2021-04-08 02:35:40.169221,2021-04-08 03:20:40.169221,45
EQ0005,2022-02-23 02:35:40.169221,2022-02-23 05:53:40.169221,198
EQ0005,2022-02-16 02:35:40.169221,2022-02-16 04:34:40.169221,119
EQ0005,2022-03-17 02:35:40.169221,2022-03-17 03:54:40.169221,79
EQ0005,2021-03-25 02:35:40.169221,2021-03-25 05:57:40.169221,202
EQ0005,2021-09-24 02:35:40.169221,2021-09-24 04:07:40.169221,92
EQ0005,2020-11-26 02:35:40.169221,2020-11-26 04:11:40.169221,96
EQ0005,2021-04-08 02:35:40.169221,2021-04-08 05:15:40.169221,160
EQ0005,2022-03-13 02:35:40.169221,2022-03-13 04:07:40.169221,92
EQ0005,2020-12-12 02:35:40.169221,2020-12-12 05:38:40.169221,183
EQ0005,2021-10-22 02:35:40.169221,2021-10-22 06:06:40.169221,211
EQ0005,2022-05-22 02:35:40.169221,2022-05-22 03:38:40.169221,63
EQ0005,2021-03-21 02:35:40.169221,2021-03-21 05:13:40.169221,158
EQ0005,2021-05-16 02:35:40.169221,2021-05-16 05:27:40.169221,172
EQ0005,2020-11-18 02:35:40.169221,2020-11-18 06:05:40.169221,210
EQ0005,2022-08-15 02:35:40.169221,2022-08-15 06:05:40.169221,210
EQ0005,2021-09-19 02:35:40.169221,2021-09-19 05:26:40.169221,171
EQ0005,2022-07-24 02:35:40.169221,2022-07-24 05:33:40.169221,178
EQ0005,2021-05-02 02:35:40.169221,2021-05-02 06:11:40.169221,216
EQ0005,2021-11-12 02:35:40.169221,2021-11-12 04:13:40.169221,98
EQ0005,2022-04-03 02:35:40.169221,2022-04-03 06:31:40.169221,236
EQ0005,2021-10-06 02:35:40.169221,2021-10-06 03:17:40.169221,42
EQ0005,2022-04-04 02:35:40.169221,2022-04-04 05:59:40.169221,204
EQ0005,2021-04-24 02:35:40.169221,2021-04-24 06:11:40.169221,216
EQ0005,2021-11-24 02:35:40.169221,2021-11-24 04:14:40.169221,99
EQ0005,2022-01-12 02:35:40.169221,2022-01-12 03:14:40.169221,39
EQ0005,2022-01-17 02:35:40.169221,2022-01-17 05:45:40.169221,190
EQ0005,2021-01-12 02:35:40.169221,2021-01-12 05:39:40.169221,184
EQ0005,2022-05-29 02:35:40.169221,2022-05-29 05:38:40.169221,183
EQ0005,2021-09-02 02:35:40.169221,2021-09-02 05:04:40.169221,149
EQ0005,2022-08-13 02:35:40.169221,2022-08-13 06:29:40.169221,234
EQ0005,2020-12-31 02:35:40.169221,2020-12-31 04:14:40.169221,99
EQ0005,2021-09-03 02:35:40.169221,2021-09-03 05:45:40.169221,190
EQ0005,2021-10-20 02:35:40.169221,2021-10-20 03:46:40.169221,71
EQ0005,2020-11-28 02:35:40.169221,2020-11-28 05:30:40.169221,175
EQ0005,2022-08-30 02:35:40.169221,2022-08-30 03:53:40.169221,78
EQ0005,2020-11-08 02:35:40.169221,2020-11-08 04:58:40.169221,143
EQ0005,2022-02-05 02:35:40.169221,2022-02-05 06:10:40.169221,215
EQ0005,2022-07-25 02:35:40.169221,2022-07-25 03:27:40.169221,52
EQ0005,2022-09-01 02:35:40.169221,2022-09-01 06:30:40.169221,235
EQ0005,2022-04-11 02:35:40.169221,2022-04-11 05:45:40.169221,190
EQ0005,2020-10-28 02:35:40.169221,2020-10-28 04:23:40.169221,108
EQ0005,2021-02-19 02:35:40.169221,2021-02-19 06:09:40.169221,214
EQ0005,2022-02-02 02:35:40.169221,2022-02-02 04:55:40.169221,140
EQ0005,2020-12-05 02:35:40.169221,2020-12-05 05:13:40.169221,158
EQ0005,2021-07-28 02:35:40.169221,2021-07-28 05:20:40.169221,165
EQ0005,2022-01-08 02:35:40.169221,2022-01-08 03:36:40.169221,61
EQ0005,2021-11-07 02:35:40.169221,2021-11-07 03:25:40.169221,50
EQ0005,2022-02-04 02:35:40.169221,2022-02-04 03:24:40.169221,49
EQ0005,2021-08-15 02:35:40.169221,2021-08-15 06:05:40.169221,210
EQ0005,2022-05-26 02:35:40.169221,2022-05-26 03:55:40.169221,80
EQ0005,2021-04-10 02:35:40.169221,2021-04-10 03:44:40.169221,69
EQ0005,2020-12-24 02:35:40.169221,2020-12-24 05:08:40.169221,153
EQ0005,2022-01-27 02:35:40.169221,2022-01-27 05:29:40.169221,174
EQ0005,2022-06-11 02:35:40.169221,2022-06-11 03:39:40.169221,64
EQ0005,2021-01-09 02:35:40.169221,2021-01-09 06:15:40.169221,220
EQ0005,2022-09-01 02:35:40.169221,2022-09-01 06:20:40.169221,225
EQ0005,2022-08-29 02:35:40.169221,2022-08-29 04:39:40.169221,124
EQ0005,2021-09-27 02:35:40.169221,2021-09-27 03:33:40.169221,58
EQ0005,2020-12-01 02:35:40.169221,2020-12-01 04:36:40.169221,121
EQ0005,2021-08-20 02:35:40.169221,2021-08-20 03:51:40.169221,76
EQ0005,2021-08-23 02:35:40.169221,2021-08-23 05:09:40.169221,154
EQ0005,2021-07-16 02:35:40.169221,2021-07-16 03:33:40.169221,58
EQ0005,2020-11-25 02:35:40.169221,2020-11-25 04:18:40.169221,103
EQ0005,2021-10-02 02:35:40.169221,2021-10-02 05:43:40.169221,188
EQ0005,2020-10-30 02:35:40.169221,2020-10-30 03:26:40.169221,51
EQ0005,2021-04-11 02:35:40.169221,2021-04-11 06:10:40.169221,215
EQ0005,2021-05-10 02:35:40.169221,2021-05-10 05:41:40.169221,186
EQ0005,2021-04-26 02:35:40.169221,2021-04-26 05:17:40.169221,162
EQ0005,2022-01-08 02:35:40.169221,2022-01-08 06:14:40.169221,219
EQ0005,2021-08-16 02:35:40.169221,2021-08-16 05:36:40.169221,181
EQ0005,2022-09-23 02:35:40.169221,2022-09-23 05:47:40.169221,192
EQ0005,2022-04-08 02:35:40.169221,2022-04-08 05:10:40.169221,155
EQ0005,2020-12-16 02:35:40.169221,2020-12-16 04:06:40.169221,91
EQ0005,2021-12-22 02:35:40.169221,2021-12-22 04:48:40.169221,133
EQ0005,2022-06-09 02:35:40.169221,2022-06-09 05:13:40.169221,158
EQ0005,2022-09-14 02:35:40.169221,2022-09-14 03:19:40.169221,44
EQ0005,2022-06-10 02:35:40.169221,2022-06-10 03:38:40.169221,63
EQ0005,2022-08-07 02:35:40.169221,2022-08-07 05:37:40.169221,182
EQ0005,2021-05-31 02:35:40.169221,2021-05-31 03:15:40.169221,40
EQ0005,2020-12-08 02:35:40.169221,2020-12-08 04:31:40.169221,116
EQ0006,2024-05-04 02:35:40.169234,2024-05-04 04:09:40.169234,94
EQ0006,2024-09-20 02:35:40.169234,2024-09-20 05:25:40.169234,170
EQ0006,2023-08-24 02:35:40.169234,2023-08-24 04:58:40.169234,143
EQ0006,2024-05-05 02:35:40.169234,2024-05-05 03:40:40.169234,65
EQ0006,2023-07-31 02:35:40.169234,2023-07-31 03:55:40.169234,80
EQ0006,2024-01-01 02:35:40.169234,2024-01-01 05:20:40.169234,165
EQ0006,2024-05-27 02:35:40.169234,2024-05-27 05:30:40.169234,175
EQ0006,2024-03-11 02:35:40.169234,2024-03-11 04:00:40.169234,85
EQ0006,2023-06-01 02:35:40.169234,2023-06-01 06:26:40.169234,231
EQ0006,2023-09-04 02:35:40.169234,2023-09-04 04:33:40.169234,118
EQ0006,2023-05-09 02:35:40.169234,2023-05-09 03:10:40.169234,35
EQ0006,2023-11-06 02:35:40.169234,2023-11-06 03:31:40.169234,56
EQ0006,2025-02-10 02:35:40.169234,2025-02-10 06:15:40.169234,220
EQ0006,2023-11-12 02:35:40.169234,2023-11-12 03:33:40.169234,58
EQ0006,2024-12-21 02:35:40.169234,2024-12-21 05:05:40.169234,150
EQ0006,2023-12-31 02:35:40.169234,2023-12-31 04:21:40.169234,106
EQ0006,2023-03-31 02:35:40.169234,2023-03-31 03:50:40.169234,75
EQ0006,2023-03-10 02:35:40.169234,2023-03-10 06:07:40.169234,212
EQ0006,2023-07-31 02:35:40.169234,2023-07-31 03:35:40.169234,60
EQ0006,2024-07-21 02:35:40.169234,2024-07-21 05:27:40.169234,172
EQ0006,2023-06-28 02:35:40.169234,2023-06-28 04:45:40.169234,130
EQ0006,2024-11-10 02:35:40.169234,2024-11-10 05:28:40.169234,173
EQ0006,2023-12-22 02:35:40.169234,2023-12-22 06:09:40.169234,214
EQ0006,2023-08-16 02:35:40.169234,2023-08-16 06:12:40.169234,217
EQ0006,2025-03-02 02:35:40.169234,2025-03-02 05:01:40.169234,146
EQ0006,2024-09-02 02:35:40.169234,2024-09-02 04:06:40.169234,91
EQ0006,2025-01-09 02:35:40.169234,2025-01-09 05:11:40.169234,156
EQ0006,2023-08-25 02:35:40.169234,2023-08-25 06:29:40.169234,234
EQ0006,2024-02-04 02:35:40.169234,2024-02-04 04:57:40.169234,142
EQ0006,2023-10-13 02:35:40.169234,2023-10-13 03:21:40.169234,46
EQ0006,2024-07-08 02:35:40.169234,2024-07-08 05:39:40.169234,184
EQ0006,2024-02-28 02:35:40.169234,2024-02-28 06:17:40.169234,222
EQ0006,2023-05-31 02:35:40.169234,2023-05-31 06:17:40.169234,222
EQ0006,2024-05-26 02:35:40.169234,2024-05-26 03:18:40.169234,43
EQ0006,2023-03-19 02:35:40.169234,2023-03-19 05:35:40.169234,180
EQ0006,2023-10-12 02:35:40.169234,2023-10-12 04:50:40.169234,135
EQ0006,2024-10-09 02:35:40.169234,2024-10-09 03:30:40.169234,55
EQ0006,2024-09-02 02:35:40.169234,2024-09-02 05:24:40.169234,169
EQ0006,2024-01-25 02:35:40.169234,2024-01-25 04:35:40.169234,120
EQ0006,2024-12-14 02:35:40.169234,2024-12-14 03:32:40.169234,57
EQ0006,2024-10-25 02:35:40.169234,2024-10-25 03:55:40.169234,80
EQ0006,2023-09-24 02:35:40.169234,2023-09-24 04:16:40.169234,101
EQ0006,2023-03-19 02:35:40.169234,2023-03-19 05:30:40.169234,175
EQ0006,2023-12-11 02:35:40.169234,2023-12-11 04:54:40.169234,139
EQ0006,2024-11-19 02:35:40.169234,2024-11-19 03:52:40.169234,77
EQ0006,2025-02-24 02:35:40.169234,2025-02-24 05:24:40.169234,169
EQ0006,2024-12-28 02:35:40.169234,2024-12-28 04:24:40.169234,109
EQ0006,2024-07-17 02:35:40.169234,2024-07-17 03:24:40.169234,49
EQ0006,2023-09-17 02:35:40.169234,2023-09-17 05:56:40.169234,201
EQ0006,2024-05-13 02:35:40.169234,2024-05-13 05:27:40.169234,172
EQ0006,2024-08-13 02:35:40.169234,2024-08-13 04:20:40.169234,105
EQ0006,2023-12-22 02:35:40.169234,2023-12-22 06:06:40.169234,211
EQ0006,2024-09-28 02:35:40.169234,2024-09-28 03:51:40.169234,76
EQ0006,2024-09-06 02:35:40.169234,2024-09-06 05:59:40.169234,204
EQ0006,2023-10-16 02:35:40.169234,2023-10-16 06:23:40.169234,228
EQ0006,2024-11-24 02:35:40.169234,2024-11-24 03:31:40.169234,56
EQ0006,2023-06-22 02:35:40.169234,2023-06-22 06:30:40.169234,235
EQ0006,2023-03-19 02:35:40.169234,2023-03-19 03:35:40.169234,60
EQ0006,2024-06-10 02:35:40.169234,2024-06-10 04:32:40.169234,117
EQ0006,2025-02-21 02:35:40.169234,2025-02-21 05:28:40.169234,173
EQ0006,2024-06-08 02:35:40.169234,2024-06-08 04:46:40.169234,131
EQ0006,2023-03-27 02:35:40.169234,2023-03-27 04:56:40.169234,141
EQ0006,2024-05-09 02:35:40.169234,2024-05-09 04:49:40.169234,134
EQ0006,2025-02-28 02:35:40.169234,2025-02-28 04:34:40.169234,119
EQ0006,2024-06-17 02:35:40.169234,2024-06-17 06:12:40.169234,217
EQ0006,2023-07-13 02:35:40.169234,2023-07-13 04:08:40.169234,93
EQ0006,2024-11-27 02:35:40.169234,2024-11-27 04:46:40.169234,131
EQ0006,2025-03-02 02:35:40.169234,2025-03-02 06:03:40.169234,208
EQ0006,2023-03-29 02:35:40.169234,2023-03-29 06:30:40.169234,235
EQ0006,2024-05-04 02:35:40.169234,2024-05-04 04:05:40.169234,90
EQ0006,2024-03-11 02:35:40.169234,2024-03-11 04:38:40.169234,123
EQ0006,2023-11-12 02:35:40.169234,2023-11-12 05:34:40.169234,179
EQ0006,2023-10-20 02:35:40.169234,2023-10-20 04:59:40.169234,144
EQ0006,2023-12-22 02:35:40.169234,2023-12-22 03:05:40.169234,30
EQ0006,2025-01-02 02:35:40.169234,2025-01-02 04:55:40.169234,140
EQ0006,2023-06-10 02:35:40.169234,2023-06-10 05:06:40.169234,151
EQ0006,2024-11-07 02:35:40.169234,2024-11-07 05:37:40.169234,182
EQ0006,2024-05-10 02:35:40.169234,2024-05-10 05:47:40.169234,192
EQ0006,2023-12-02 02:35:40.169234,2023-12-02 04:12:40.169234,97
EQ0006,2024-05-18 02:35:40.169234,2024-05-18 03:28:40.169234,53
EQ0006,2024-04-20 02:35:40.169234,2024-04-20 05:48:40.169234,193
EQ0006,2025-01-08 02:35:40.169234,2025-01-08 04:55:40.169234,140
EQ0006,2024-07-20 02:35:40.169234,2024-07-20 04:55:40.169234,140
EQ0006,2024-02-05 02:35:40.169234,2024-02-05 03:48:40.169234,73
EQ0006,2023-05-01 02:35:40.169234,2023-05-01 03:52:40.169234,77
EQ0006,2024-11-01 02:35:40.169234,2024-11-01 04:28:40.169234,113
EQ0006,2024-07-29 02:35:40.169234,2024-07-29 05:09:40.169234,154
EQ0006,2023-09-27 02:35:40.169234,2023-09-27 05:49:40.169234,194
EQ0006,2024-06-21 02:35:40.169234,2024-06-21 06:11:40.169234,216
EQ0006,2024-04-19 02:35:40.169234,2024-04-19 03:05:40.169234,30
EQ0006,2023-09-12 02:35:40.169234,2023-09-12 06:20:40.169234,225
EQ0006,2023-03-12 02:35:40.169234,2023-03-12 06:20:40.169234,225
EQ0006,2025-03-02 02:35:40.169234,2025-03-02 03:30:40.169234,55
EQ0006,2023-07-21 02:35:40.169234,2023-07-21 06:16:40.169234,221
EQ0006,2023-06-14 02:35:40.169234,2023-06-14 03:47:40.169234,72
EQ0006,2024-02-11 02:35:40.169234,2024-02-11 04:15:40.169234,100
EQ0006,2023-06-16 02:35:40.169234,2023-06-16 05:53:40.169234,198
EQ0006,2024-05-24 02:35:40.169234,2024-05-24 05:13:40.169234,158
EQ0006,2024-03-01 02:35:40.169234,2024-03-01 05:43:40.169234,188
EQ0006,2025-01-19 02:35:40.169234,2025-01-19 06:32:40.169234,237
EQ0006,2024-04-01 02:35:40.169234,2024-04-01 04:26:40.169234,111
EQ0006,2023-10-09 02:35:40.169234,2023-10-09 03:11:40.169234,36
EQ0006,2023-03-13 02:35:40.169234,2023-03-13 06:29:40.169234,234
EQ0006,2023-05-08 02:35:40.169234,2023-05-08 06:14:40.169234,219
EQ0006,2024-10-26 02:35:40.169234,2024-10-26 03:35:40.169234,60
EQ0006,2023-04-24 02:35:40.169234,2023-04-24 06:23:40.169234,228
EQ0006,2023-03-13 02:35:40.169234,2023-03-13 03:24:40.169234,49
EQ0006,2023-08-26 02:35:40.169234,2023-08-26 04:26:40.169234,111
EQ0006,2024-12-03 02:35:40.169234,2024-12-03 05:56:40.169234,201
EQ0006,2024-09-24 02:35:40.169234,2024-09-24 03:51:40.169234,76
EQ0006,2023-07-22 02:35:40.169234,2023-07-22 03:26:40.169234,51
EQ0006,2024-09-27 02:35:40.169234,2024-09-27 06:26:40.169234,231
EQ0006,2024-11-08 02:35:40.169234,2024-11-08 06:29:40.169234,234
EQ0006,2023-03-07 02:35:40.169234,2023-03-07 03:41:40.169234,66
EQ0006,2023-07-10 02:35:40.169234,2023-07-10 05:29:40.169234,174
EQ0006,2023-08-19 02:35:40.169234,2023-08-19 03:14:40.169234,39
EQ0006,2024-06-15 02:35:40.169234,2024-06-15 03:53:40.169234,78
EQ0006,2024-03-14 02:35:40.169234,2024-03-14 05:02:40.169234,147
EQ0006,2024-02-22 02:35:40.169234,2024-02-22 05:23:40.169234,168
EQ0006,2023-04-30 02:35:40.169234,2023-04-30 04:00:40.169234,85
EQ0006,2024-07-20 02:35:40.169234,2024-07-20 05:57:40.169234,202
EQ0006,2024-02-13 02:35:40.169234,2024-02-13 04:54:40.169234,139
EQ0006,2024-07-17 02:35:40.169234,2024-07-17 05:41:40.169234,186
EQ0006,2023-12-31 02:35:40.169234,2023-12-31 04:37:40.169234,122
EQ0006,2023-11-09 02:35:40.169234,2023-11-09 03:30:40.169234,55
EQ0006,2024-09-26 02:35:40.169234,2024-09-26 05:01:40.169234,146
EQ0006,2024-04-29 02:35:40.169234,2024-04-29 04:56:40.169234,141
EQ0006,2023-05-06 02:35:40.169234,2023-05-06 03:50:40.169234,75
EQ0006,2024-09-09 02:35:40.169234,2024-09-09 04:06:40.169234,91
EQ0006,2023-08-14 02:35:40.169234,2023-08-14 05:52:40.169234,197
EQ0006,2024-12-16 02:35:40.169234,2024-12-16 04:21:40.169234,106
EQ0006,2024-01-07 02:35:40.169234,2024-01-07 06:34:40.169234,239
EQ0006,2025-01-14 02:35:40.169234,2025-01-14 06:01:40.169234,206
EQ0006,2024-12-16 02:35:40.169234,2024-12-16 04:37:40.169234,122
EQ0006,2024-07-02 02:35:40.169234,2024-07-02 03:57:40.169234,82
EQ0006,2024-06-09 02:35:40.169234,2024-06-09 04:40:40.169234,125
EQ0006,2024-06-10 02:35:40.169234,2024-06-10 05:31:40.169234,176
EQ0006,2023-11-22 02:35:40.169234,2023-11-22 06:12:40.169234,217
EQ0006,2023-07-11 02:35:40.169234,2023-07-11 03:14:40.169234,39
EQ0006,2024-07-13 02:35:40.169234,2024-07-13 06:04:40.169234,209
EQ0006,2023-12-03 02:35:40.169234,2023-12-03 04:23:40.169234,108
EQ0006,2024-11-11 02:35:40.169234,2024-11-11 06:23:40.169234,228
EQ0006,2024-06-16 02:35:40.169234,2024-06-16 05:52:40.169234,197
EQ0006,2024-02-08 02:35:40.169234,2024-02-08 06:20:40.169234,225
EQ0006,2023-04-25 02:35:40.169234,2023-04-25 04:26:40.169234,111
EQ0006,2023-06-21 02:35:40.169234,2023-06-21 04:14:40.169234,99
EQ0006,2024-09-13 02:35:40.169234,2024-09-13 05:13:40.169234,158
EQ0006,2023-11-03 02:35:40.169234,2023-11-03 06:32:40.169234,237
EQ0006,2024-04-18 02:35:40.169234,2024-04-18 05:48:40.169234,193
EQ0006,2023-03-23 02:35:40.169234,2023-03-23 04:51:40.169234,136
EQ0006,2024-03-30 02:35:40.169234,2024-03-30 04:23:40.169234,108
EQ0006,2024-08-31 02:35:40.169234,2024-08-31 05:45:40.169234,190
EQ0006,2024-02-06 02:35:40.169234,2024-02-06 03:07:40.169234,32
EQ0006,2024-08-24 02:35:40.169234,2024-08-24 04:59:40.169234,144
EQ0006,2025-02-22 02:35:40.169234,2025-02-22 06:24:40.169234,229
EQ0006,2024-11-07 02:35:40.169234,2024-11-07 05:47:40.169234,192
EQ0006,2024-11-08 02:35:40.169234,2024-11-08 05:22:40.169234,167
EQ0006,2024-09-24 02:35:40.169234,2024-09-24 06:34:40.169234,239
EQ0006,2025-02-23 02:35:40.169234,2025-02-23 04:30:40.169234,115
EQ0006,2024-06-03 02:35:40.169234,2024-06-03 03:38:40.169234,63
EQ0006,2025-01-05 02:35:40.169234,2025-01-05 03:33:40.169234,58
EQ0006,2023-10-18 02:35:40.169234,2023-10-18 03:16:40.169234,41
EQ0006,2023-06-25 02:35:40.169234,2023-06-25 04:44:40.169234,129
EQ0006,2024-06-02 02:35:40.169234,2024-06-02 05:32:40.169234,177
EQ0006,2024-05-24 02:35:40.169234,2024-05-24 04:18:40.169234,103
EQ0006,2024-09-29 02:35:40.169234,2024-09-29 05:36:40.169234,181
EQ0006,2023-06-08 02:35:40.169234,2023-06-08 05:26:40.169234,171
EQ0006,2025-01-16 02:35:40.169234,2025-01-16 03:12:40.169234,37
EQ0006,2023-05-14 02:35:40.169234,2023-05-14 05:38:40.169234,183
EQ0006,2024-06-27 02:35:40.169234,2024-06-27 04:27:40.169234,112
EQ0006,2023-12-05 02:35:40.169234,2023-12-05 05:35:40.169234,180
EQ0006,2023-12-12 02:35:40.169234,2023-12-12 04:54:40.169234,139
EQ0006,2024-04-13 02:35:40.169234,2024-04-13 03:52:40.169234,77
EQ0006,2023-04-09 02:35:40.169234,2023-04-09 06:32:40.169234,237
EQ0006,2023-08-04 02:35:40.169234,2023-08-04 05:02:40.169234,147
EQ0006,2025-01-16 02:35:40.169234,2025-01-16 06:07:40.169234,212
EQ0006,2024-03-16 02:35:40.169234,2024-03-16 04:18:40.169234,103
EQ0006,2023-12-30 02:35:40.169234,2023-12-30 05:29:40.169234,174
EQ0006,2024-07-26 02:35:40.169234,2024-07-26 06:29:40.169234,234
EQ0006,2024-06-27 02:35:40.169234,2024-06-27 03:54:40.169234,79
EQ0006,2024-10-18 02:35:40.169234,2024-10-18 06:20:40.169234,225
EQ0006,2023-03-08 02:35:40.169234,2023-03-08 05:41:40.169234,186
EQ0006,2024-12-04 02:35:40.169234,2024-12-04 05:46:40.169234,191
EQ0006,2023-07-23 02:35:40.169234,2023-07-23 03:39:40.169234,64
EQ0006,2023-10-30 02:35:40.169234,2023-10-30 03:19:40.169234,44
EQ0006,2025-02-04 02:35:40.169234,2025-02-04 05:10:40.169234,155
EQ0006,2024-01-10 02:35:40.169234,2024-01-10 06:12:40.169234,217
EQ0006,2023-12-24 02:35:40.169234,2023-12-24 03:21:40.169234,46
EQ0006,2023-12-27 02:35:40.169234,2023-12-27 06:05:40.169234,210
EQ0006,2024-04-15 02:35:40.169234,2024-04-15 06:11:40.169234,216
EQ0006,2024-12-09 02:35:40.169234,2024-12-09 05:23:40.169234,168
EQ0006,2024-05-17 02:35:40.169234,2024-05-17 04:05:40.169234,90
EQ0006,2024-02-28 02:35:40.169234,2024-02-28 06:25:40.169234,230
EQ0006,2024-03-24 02:35:40.169234,2024-03-24 03:32:40.169234,57
EQ0006,2024-01-22 02:35:40.169234,2024-01-22 03:57:40.169234,82
EQ0006,2024-04-30 02:35:40.169234,2024-04-30 03:12:40.169234,37
EQ0006,2025-01-01 02:35:40.169234,2025-01-01 05:47:40.169234,192
EQ0006,2024-01-04 02:35:40.169234,2024-01-04 05:53:40.169234,198
EQ0006,2024-03-12 02:35:40.169234,2024-03-12 04:30:40.169234,115
EQ0006,2024-01-15 02:35:40.169234,2024-01-15 04:14:40.169234,99
EQ0006,2023-06-22 02:35:40.169234,2023-06-22 03:30:40.169234,55
EQ0006,2023-11-13 02:35:40.169234,2023-11-13 04:11:40.169234,96
EQ0006,2023-11-14 02:35:40.169234,2023-11-14 05:36:40.169234,181
EQ0006,2024-07-06 02:35:40.169234,2024-07-06 06:21:40.169234,226
EQ0006,2025-01-14 02:35:40.169234,2025-01-14 03:54:40.169234,79
EQ0006,2023-10-16 02:35:40.169234,2023-10-16 03:27:40.169234,52
EQ0006,2025-02-26 02:35:40.169234,2025-02-26 04:49:40.169234,134
EQ0006,2023-12-24 02:35:40.169234,2023-12-24 04:50:40.169234,135
EQ0006,2024-08-12 02:35:40.169234,2024-08-12 05:40:40.169234,185
EQ0006,2023-07-10 02:35:40.169234,2023-07-10 03:47:40.169234,72
EQ0006,2023-03-07 02:35:40.169234,2023-03-07 06:25:40.169234,230
EQ0006,2023-08-13 02:35:40.169234,2023-08-13 03:06:40.169234,31
EQ0006,2023-06-14 02:35:40.169234,2023-06-14 06:33:40.169234,238
EQ0006,2024-06-27 02:35:40.169234,2024-06-27 06:34:40.169234,239
EQ0006,2023-11-16 02:35:40.169234,2023-11-16 03:17:40.169234,42
EQ0006,2024-10-05 02:35:40.169234,2024-10-05 03:48:40.169234,73
EQ0006,2023-06-26 02:35:40.169234,2023-06-26 03:42:40.169234,67
EQ0006,2024-12-17 02:35:40.169234,2024-12-17 05:22:40.169234,167
EQ0006,2024-11-18 02:35:40.169234,2024-11-18 05:54:40.169234,199
EQ0006,2024-01-13 02:35:40.169234,2024-01-13 03:47:40.169234,72
EQ0006,2023-09-11 02:35:40.169234,2023-09-11 04:17:40.169234,102
EQ0006,2024-04-17 02:35:40.169234,2024-04-17 04:08:40.169234,93
EQ0006,2024-04-04 02:35:40.169234,2024-04-04 05:12:40.169234,157
EQ0006,2024-01-22 02:35:40.169234,2024-01-22 06:28:40.169234,233
EQ0006,2023-12-08 02:35:40.169234,2023-12-08 05:48:40.169234,193
EQ0006,2024-07-19 02:35:40.169234,2024-07-19 03:19:40.169234,44
EQ0006,2024-12-17 02:35:40.169234,2024-12-17 06:33:40.169234,238
EQ0006,2023-03-28 02:35:40.169234,2023-03-28 04:13:40.169234,98
EQ0006,2024-09-14 02:35:40.169234,2024-09-14 03:47:40.169234,72
EQ0006,2024-03-02 02:35:40.169234,2024-03-02 06:25:40.169234,230
EQ0006,2025-01-25 02:35:40.169234,2025-01-25 04:22:40.169234,107
EQ0006,2023-11-29 02:35:40.169234,2023-11-29 03:51:40.169234,76
EQ0006,2024-11-29 02:35:40.169234,2024-11-29 04:20:40.169234,105
EQ0006,2025-01-27 02:35:40.169234,2025-01-27 04:34:40.169234,119
EQ0006,2023-08-08 02:35:40.169234,2023-08-08 03:19:40.169234,44
EQ0006,2024-02-06 02:35:40.169234,2024-02-06 05:56:40.169234,201
EQ0006,2025-02-15 02:35:40.169234,2025-02-15 05:37:40.169234,182
EQ0006,2024-03-04 02:35:40.169234,2024-03-04 03:53:40.169234,78
EQ0006,2024-05-24 02:35:40.169234,2024-05-24 03:23:40.169234,48
EQ0006,2023-07-16 02:35:40.169234,2023-07-16 05:45:40.169234,190
EQ0006,2024-08-24 02:35:40.169234,2024-08-24 05:02:40.169234,147
EQ0006,2023-11-05 02:35:40.169234,2023-11-05 04:48:40.169234,133
EQ0006,2023-09-06 02:35:40.169234,2023-09-06 05:28:40.169234,173
EQ0006,2024-09-24 02:35:40.169234,2024-09-24 03:33:40.169234,58
EQ0006,2023-03-05 02:35:40.169234,2023-03-05 03:10:40.169234,35
EQ0006,2024-05-06 02:35:40.169234,2024-05-06 05:56:40.169234,201
EQ0006,2024-07-12 02:35:40.169234,2024-07-12 06:26:40.169234,231
EQ0006,2024-06-14 02:35:40.169234,2024-06-14 05:29:40.169234,174
EQ0006,2025-02-01 02:35:40.169234,2025-02-01 05:21:40.169234,166
EQ0006,2023-05-17 02:35:40.169234,2023-05-17 03:58:40.169234,83
EQ0006,2023-05-21 02:35:40.169234,2023-05-21 04:36:40.169234,121
EQ0006,2023-07-17 02:35:40.169234,2023-07-17 04:08:40.169234,93
EQ0006,2024-07-15 02:35:40.169234,2024-07-15 05:52:40.169234,197
EQ0006,2024-11-04 02:35:40.169234,2024-11-04 05:20:40.169234,165
EQ0006,2023-08-29 02:35:40.169234,2023-08-29 05:17:40.169234,162
EQ0006,2024-01-21 02:35:40.169234,2024-01-21 03:24:40.169234,49
EQ0006,2025-01-04 02:35:40.169234,2025-01-04 05:32:40.169234,177
EQ0006,2025-02-28 02:35:40.169234,2025-02-28 05:21:40.169234,166
EQ0006,2024-04-06 02:35:40.169234,2024-04-06 03:48:40.169234,73
EQ0006,2023-03-09 02:35:40.169234,2023-03-09 04:14:40.169234,99
EQ0006,2025-01-06 02:35:40.169234,2025-01-06 05:26:40.169234,171
EQ0006,2024-09-27 02:35:40.169234,2024-09-27 05:33:40.169234,178
EQ0006,2023-03-06 02:35:40.169234,2023-03-06 04:05:40.169234,90
EQ0006,2025-02-09 02:35:40.169234,2025-02-09 05:01:40.169234,146
EQ0006,2023-06-28 02:35:40.169234,2023-06-28 05:14:40.169234,159
