equipment_id,maintenance_date,maintenance_type,days_since_last,usage_since_last
EQ0019,2022-03-09 03:41:40.169398,routine,5,891
EQ0019,2022-03-15 06:30:40.169398,preventive,3,1136
EQ0019,2022-03-29 05:38:40.169398,routine,8,1239
EQ0019,2022-04-01 03:58:40.169398,routine,1,1021
EQ0019,2022-04-05 05:33:40.169398,routine,2,903
EQ0019,2022-04-15 05:40:40.169398,corrective,3,1203
EQ0019,2022-04-22 03:14:40.169398,preventive,2,949
EQ0019,2022-05-03 03:43:40.169398,preventive,4,854
EQ0019,2022-05-05 04:01:40.169398,preventive,0,825
EQ0019,2022-05-09 04:06:40.169398,corrective,1,880
EQ0019,2022-05-21 05:58:40.169398,routine,6,1128
EQ0019,2022-05-31 05:26:40.169398,routine,3,1229
EQ0019,2022-06-11 04:06:40.169398,routine,8,1073
EQ0019,2022-06-21 04:24:40.169398,routine,4,1104
EQ0019,2022-06-26 03:34:40.169398,routine,3,952
EQ0019,2022-07-05 05:12:40.169398,routine,2,1055
EQ0019,2022-07-04 03:18:40.169398,routine,-3,995
EQ0019,2022-07-15 05:05:40.169398,routine,4,1096
EQ0019,2022-07-25 06:32:40.169398,routine,8,987
EQ0019,2022-08-08 04:03:40.169398,routine,10,1069
EQ0019,2022-08-21 03:59:40.169398,routine,11,971
EQ0019,2022-09-05 03:59:40.169398,routine,9,1241
EQ0019,2022-09-04 06:20:40.169398,routine,-3,878
EQ0019,2022-09-14 05:49:40.169398,preventive,7,1124
EQ0019,2022-09-22 05:18:40.169398,routine,2,1041
EQ0019,2022-09-24 04:16:40.169398,preventive,0,891
EQ0019,2022-10-04 04:37:40.169398,routine,5,935
EQ0019,2022-10-05 06:13:40.169398,routine,-1,992
EQ0019,2022-10-16 06:02:40.169398,routine,5,1327
EQ0019,2022-10-25 04:57:40.169398,routine,4,1125
EQ0019,2022-11-02 05:58:40.169398,routine,1,1109
EQ0019,2022-11-10 03:48:40.169398,routine,6,1011
EQ0019,2022-11-21 04:26:40.169398,routine,8,969
EQ0019,2022-12-09 05:35:40.169398,preventive,12,859
EQ0019,2022-12-15 03:34:40.169398,routine,1,1064
EQ0019,2022-12-24 03:30:40.169398,preventive,6,1002
EQ0019,2023-01-08 04:37:40.169398,routine,9,1103
EQ0019,2023-01-14 03:33:40.169398,routine,4,1098
EQ0019,2023-01-31 05:34:40.169398,corrective,14,959
EQ0019,2023-02-12 03:28:40.169398,corrective,6,1163
EQ0019,2023-02-20 04:14:40.169398,routine,3,1178
EQ0019,2023-02-27 05:23:40.169398,routine,4,1241
EQ0019,2023-03-10 06:16:40.169398,corrective,4,1151
EQ0019,2023-03-20 03:31:40.169398,preventive,5,1103
EQ0019,2023-03-30 05:47:40.169398,routine,5,1026
EQ0019,2023-04-04 03:44:40.169398,routine,3,1006
EQ0019,2023-04-22 06:19:40.169398,routine,12,1212
EQ0019,2023-05-03 05:38:40.169398,routine,8,1214
EQ0019,2023-05-18 05:41:40.169398,routine,12,1056
EQ0020,2024-03-07 06:30:40.169410,preventive,17,1038
EQ0020,2024-03-23 05:27:40.169410,routine,10,1183
EQ0020,2024-04-25 05:54:40.169410,routine,27,1173
EQ0020,2024-04-29 05:11:40.169410,corrective,-1,939
EQ0020,2024-05-26 05:38:40.169410,corrective,25,1242
EQ0020,2024-06-14 03:53:40.169410,preventive,17,923
EQ0020,2024-06-29 05:55:40.169410,routine,13,1327
EQ0020,2024-07-16 04:00:40.169410,preventive,11,958
EQ0020,2024-07-24 05:38:40.169410,routine,5,1010
EQ0020,2024-07-31 06:26:40.169410,routine,5,1121
EQ0020,2024-08-12 05:30:40.169410,preventive,10,911
EQ0020,2024-09-03 05:51:40.169410,corrective,15,1167
EQ0020,2024-09-20 04:24:40.169410,routine,11,1088
EQ0020,2024-10-15 05:36:40.169410,routine,18,1285
EQ0020,2024-10-22 04:19:40.169410,routine,2,1049
EQ0020,2024-10-28 06:21:40.169410,routine,3,1054
EQ0020,2024-11-18 03:46:40.169410,corrective,15,1031
EQ0020,2024-11-22 03:05:40.169410,routine,1,966
EQ0020,2024-12-06 05:34:40.169410,corrective,11,1135
EQ0020,2024-12-24 05:58:40.169410,routine,12,991
EQ0020,2025-01-10 06:02:40.169410,preventive,12,1186
EQ0020,2025-01-13 05:42:40.169410,corrective,-2,1024
EQ0020,2025-01-21 05:35:40.169410,routine,5,901
EQ0020,2025-02-02 05:04:40.169410,routine,9,869
EQ0020,2025-02-08 05:56:40.169410,routine,3,1044
EQ0020,2025-02-16 05:30:40.169410,routine,6,948
EQ0020,2025-03-06 05:45:40.169410,corrective,15,927
EQ0020,2025-03-14 06:03:40.169410,routine,6,1182
EQ0020,2025-04-05 04:00:40.169410,corrective,15,910
EQ0020,2025-04-08 06:20:40.169410,preventive,-3,854
EQ0020,2025-04-24 04:46:40.169410,routine,9,1137
EQ0020,2025-05-12 06:00:40.169410,routine,12,1075
EQ0020,2025-05-22 03:15:40.169410,routine,6,1083
EQ0020,2025-06-06 05:26:40.169410,routine,8,1183
EQ0020,2025-06-19 06:03:40.169410,routine,8,1173
EQ0020,2025-07-17 04:07:40.169410,routine,23,1091
EQ0020,2025-08-03 04:20:40.169410,routine,13,1248
EQ0020,2025-08-18 03:27:40.169410,routine,8,860
EQ0020,2025-09-03 04:33:40.169410,routine,12,1142
EQ0020,2025-09-15 05:34:40.169410,corrective,6,1121
EQ0020,2025-09-26 06:17:40.169410,routine,9,1253
EQ0020,2025-10-13 05:36:40.169410,routine,10,952
EQ0020,2025-10-24 06:29:40.169410,routine,5,1110
EQ0020,2025-10-30 06:16:40.169410,routine,4,1153
EQ0020,2025-11-15 05:42:40.169410,routine,11,1181
EQ0020,2025-12-14 05:09:40.169410,routine,22,1160
EQ0020,2025-12-15 05:54:40.169410,routine,-3,889
EQ0020,2025-12-26 05:40:40.169410,preventive,4,932
EQ0020,2026-01-04 05:36:40.169410,routine,4,1061
EQ0020,2026-01-11 05:44:40.169410,corrective,2,1027
EQ0020,2026-02-09 05:00:40.169410,routine,25,1089
EQ0021,2020-12-02 03:05:40.169422,routine,5,911
EQ0021,2020-12-09 06:06:40.169422,preventive,5,1132
EQ0021,2020-12-17 04:16:40.169422,routine,4,1022
EQ0021,2020-12-23 06:32:40.169422,routine,1,1013
EQ0021,2020-12-26 04:34:40.169422,corrective,0,1018
EQ0021,2021-01-03 04:41:40.169422,routine,3,942
EQ0021,2021-01-10 04:25:40.169422,preventive,1,883
EQ0021,2021-01-20 04:13:40.169422,routine,3,976
EQ0021,2021-01-25 03:46:40.169422,routine,0,1099
EQ0021,2021-02-02 05:08:40.169422,routine,1,1038
EQ0021,2021-02-08 05:05:40.169422,routine,-1,919
EQ0021,2021-02-13 06:11:40.169422,preventive,1,1257
EQ0021,2021-02-21 04:49:40.169422,corrective,1,1027
EQ0021,2021-02-25 03:42:40.169422,routine,2,938
EQ0021,2021-03-07 04:55:40.169422,preventive,4,911
EQ0021,2021-03-14 03:47:40.169422,preventive,2,1159
EQ0021,2021-03-15 06:09:40.169422,preventive,-1,915
EQ0021,2021-03-22 06:09:40.169422,routine,3,1219
EQ0021,2021-03-31 04:19:40.169422,preventive,3,934
EQ0021,2021-04-01 05:51:40.169422,routine,-2,866
EQ0021,2021-04-04 05:19:40.169422,preventive,1,1101
EQ0021,2021-04-11 06:28:40.169422,routine,1,1213
EQ0021,2021-04-15 06:19:40.169422,routine,0,990
EQ0021,2021-04-24 06:33:40.169422,routine,4,998
EQ0021,2021-04-26 05:57:40.169422,preventive,-3,1120
EQ0021,2021-05-03 06:32:40.169422,routine,0,1221
EQ0021,2021-05-08 03:33:40.169422,routine,-1,984
EQ0021,2021-05-10 06:00:40.169422,routine,-3,880
EQ0021,2021-05-12 04:12:40.169422,preventive,0,973
EQ0021,2021-05-22 04:30:40.169422,routine,5,1173
EQ0021,2021-05-31 05:00:40.169422,routine,2,868
EQ0021,2021-06-04 04:43:40.169422,routine,1,1087
EQ0021,2021-06-14 04:41:40.169422,corrective,3,946
EQ0021,2021-06-19 05:37:40.169422,routine,2,1055
EQ0021,2021-07-01 04:29:40.169422,corrective,5,878
EQ0021,2021-07-12 06:11:40.169422,routine,4,1386
EQ0021,2021-07-19 04:38:40.169422,routine,2,979
EQ0021,2021-07-27 05:22:40.169422,routine,4,986
EQ0021,2021-08-04 04:59:40.169422,preventive,2,1014
EQ0021,2021-08-12 04:18:40.169422,preventive,3,994
EQ0021,2021-08-23 03:56:40.169422,routine,6,1145
EQ0021,2021-08-25 05:49:40.169422,routine,-2,1051
EQ0021,2021-09-02 06:18:40.169422,preventive,3,1078
EQ0021,2021-09-07 03:24:40.169422,routine,-1,840
EQ0021,2021-09-08 04:44:40.169422,preventive,-2,1061
EQ0021,2021-09-23 04:17:40.169422,corrective,8,1136
EQ0021,2021-09-26 04:50:40.169422,corrective,1,874
EQ0021,2021-09-30 06:08:40.169422,preventive,1,1017
EQ0021,2021-10-14 06:16:40.169422,corrective,8,866
EQ0021,2021-10-19 05:55:40.169422,preventive,3,1194
EQ0021,2021-11-01 06:32:40.169422,corrective,8,1112
EQ0021,2021-11-05 05:45:40.169422,corrective,1,1045
EQ0021,2021-11-19 04:25:40.169422,routine,8,1058
EQ0021,2021-11-24 06:21:40.169422,corrective,2,1262
EQ0021,2021-11-30 06:00:40.169422,routine,0,1115
EQ0021,2021-12-11 03:57:40.169422,routine,5,1075
EQ0021,2021-12-17 06:33:40.169422,routine,1,1187
EQ0021,2021-12-23 05:18:40.169422,routine,1,1075
EQ0021,2021-12-29 04:44:40.169422,routine,4,872
EQ0021,2022-01-07 06:09:40.169422,preventive,4,1033
EQ0021,2022-01-12 04:53:40.169422,preventive,3,1172
EQ0021,2022-01-19 06:12:40.169422,routine,2,1283
EQ0021,2022-01-23 05:00:40.169422,routine,0,1160
EQ0021,2022-01-29 04:49:40.169422,routine,3,1115
EQ0021,2022-02-10 03:13:40.169422,routine,5,1152
EQ0021,2022-02-16 06:23:40.169422,routine,-1,1124
EQ0021,2022-02-23 04:16:40.169422,corrective,0,1053
EQ0021,2022-02-26 03:45:40.169422,routine,0,1119
EQ0021,2022-03-07 04:28:40.169422,preventive,3,1026
EQ0021,2022-03-12 05:08:40.169422,routine,0,1008
EQ0021,2022-03-19 06:00:40.169422,routine,3,1305
EQ0021,2022-03-29 06:07:40.169422,routine,7,1121
EQ0021,2022-04-08 03:29:40.169422,routine,7,947
EQ0021,2022-04-24 06:34:40.169422,routine,9,1098
EQ0021,2022-04-30 03:54:40.169422,routine,-1,1114
EQ0021,2022-05-09 05:47:40.169422,preventive,3,1135
EQ0021,2022-05-12 05:09:40.169422,routine,0,879
EQ0021,2022-05-22 03:10:40.169422,routine,5,974
EQ0021,2022-05-25 05:29:40.169422,routine,-1,988
EQ0021,2022-06-03 06:00:40.169422,routine,7,1197
EQ0021,2022-06-12 03:44:40.169422,routine,4,925
EQ0021,2022-06-16 04:05:40.169422,routine,0,1015
EQ0021,2022-06-24 04:20:40.169422,routine,5,1232
EQ0021,2022-07-09 06:11:40.169422,preventive,8,1104
EQ0021,2022-07-17 03:26:40.169422,preventive,5,1057
EQ0021,2022-07-19 05:26:40.169422,corrective,-1,873
EQ0021,2022-07-27 03:47:40.169422,corrective,6,924
EQ0021,2022-08-10 03:51:40.169422,routine,7,1210
EQ0021,2022-08-16 04:43:40.169422,preventive,-1,1132
EQ0021,2022-08-17 05:38:40.169422,routine,-1,930
EQ0021,2022-08-23 04:49:40.169422,corrective,4,1012
EQ0021,2022-09-01 05:57:40.169422,routine,2,1025
EQ0021,2022-09-09 04:33:40.169422,routine,2,930
EQ0021,2022-09-15 06:31:40.169422,routine,0,929
EQ0021,2022-09-20 05:46:40.169422,routine,1,1027
EQ0021,2022-09-24 04:25:40.169422,routine,0,897
EQ0021,2022-09-30 04:31:40.169422,routine,1,928
EQ0021,2022-10-05 04:39:40.169422,corrective,1,1020
EQ0021,2022-10-10 04:54:40.169422,routine,2,1090
EQ0021,2022-10-20 04:39:40.169422,routine,3,1073
EQ0021,2022-10-24 06:05:40.169422,preventive,-1,1086
EQ0021,2022-10-30 05:18:40.169422,routine,4,1044
EQ0021,2022-11-08 04:02:40.169422,preventive,4,1151
EQ0021,2022-11-10 06:23:40.169422,preventive,0,1069
EQ0021,2022-11-14 04:55:40.169422,preventive,1,930
EQ0021,2022-11-22 05:06:40.169422,routine,5,868
EQ0022,2023-05-29 06:28:40.169434,routine,5,968
EQ0022,2023-06-08 05:18:40.169434,routine,5,982
EQ0022,2023-06-18 03:31:40.169434,routine,8,954
EQ0022,2023-06-26 04:12:40.169434,preventive,3,1023
EQ0022,2023-06-30 04:32:40.169434,routine,2,1024
EQ0022,2023-07-09 03:50:40.169434,preventive,3,945
EQ0022,2023-07-16 06:07:40.169434,preventive,4,1064
EQ0022,2023-07-25 06:18:40.169434,routine,2,1291
EQ0022,2023-07-29 05:57:40.169434,routine,-1,882
EQ0022,2023-08-05 04:05:40.169434,routine,2,890
EQ0022,2023-08-10 06:27:40.169434,routine,-2,851
EQ0022,2023-08-16 05:22:40.169434,preventive,-1,1076
EQ0022,2023-08-24 04:39:40.169434,routine,5,1102
EQ0022,2023-09-03 06:27:40.169434,routine,3,1093
EQ0022,2023-09-10 04:34:40.169434,corrective,2,1110
EQ0022,2023-09-14 03:46:40.169434,corrective,1,986
EQ0022,2023-09-27 04:08:40.169434,corrective,9,911
EQ0022,2023-10-02 05:26:40.169434,routine,3,1004
EQ0022,2023-10-15 04:09:40.169434,routine,7,1007
EQ0022,2023-10-20 03:35:40.169434,corrective,3,935
EQ0022,2023-10-25 04:29:40.169434,routine,3,984
EQ0022,2023-11-05 03:38:40.169434,preventive,9,1070
EQ0022,2023-11-15 04:58:40.169434,routine,7,964
EQ0022,2023-11-27 05:54:40.169434,preventive,6,1128
EQ0022,2023-12-02 03:24:40.169434,routine,2,987
EQ0022,2023-12-03 06:12:40.169434,routine,-2,1079
EQ0022,2023-12-08 04:49:40.169434,routine,2,998
EQ0022,2023-12-16 05:26:40.169434,routine,4,1145
EQ0022,2023-12-20 05:45:40.169434,routine,1,1162
EQ0022,2023-12-23 04:01:40.169434,preventive,1,1084
EQ0022,2023-12-29 05:57:40.169434,routine,4,1004
EQ0022,2024-01-06 05:03:40.169434,routine,4,1236
EQ0022,2024-01-14 05:51:40.169434,routine,4,1086
EQ0022,2024-01-25 06:10:40.169434,preventive,5,916
EQ0022,2024-01-25 06:07:40.169434,preventive,-2,929
EQ0022,2024-02-04 05:47:40.169434,routine,4,1119
EQ0022,2024-02-07 06:29:40.169434,routine,-1,1113
EQ0022,2024-02-16 05:27:40.169434,corrective,3,1085
EQ0022,2024-02-26 06:01:40.169434,corrective,5,1198
EQ0022,2024-02-27 05:38:40.169434,routine,-1,989
EQ0022,2024-03-09 05:27:40.169434,routine,4,1055
EQ0022,2024-03-09 05:30:40.169434,routine,-2,1039
EQ0022,2024-03-15 05:21:40.169434,routine,4,1017
EQ0022,2024-03-22 03:55:40.169434,routine,3,1105
EQ0022,2024-03-25 06:33:40.169434,routine,0,1075
EQ0022,2024-04-04 05:52:40.169434,routine,4,1036
EQ0022,2024-04-10 03:30:40.169434,routine,-1,1096
EQ0022,2024-04-19 06:31:40.169434,preventive,4,1103
EQ0022,2024-04-25 05:33:40.169434,routine,3,877
EQ0022,2024-05-08 04:35:40.169434,routine,7,998
EQ0022,2024-05-12 04:01:40.169434,routine,1,1096
EQ0022,2024-05-19 06:28:40.169434,routine,1,1087
EQ0022,2024-05-30 04:53:40.169434,routine,8,1056
EQ0022,2024-06-08 05:10:40.169434,routine,5,1189
EQ0022,2024-06-15 04:16:40.169434,routine,0,871
EQ0022,2024-06-17 06:08:40.169434,routine,-3,1165
EQ0022,2024-06-27 05:11:40.169434,routine,4,1139
EQ0022,2024-07-02 06:33:40.169434,preventive,1,879
EQ0022,2024-07-10 05:09:40.169434,preventive,2,1069
EQ0022,2024-07-19 05:54:40.169434,routine,4,1195
EQ0022,2024-07-28 05:45:40.169434,routine,6,1085
EQ0022,2024-08-02 05:51:40.169434,routine,2,1043
EQ0022,2024-08-13 04:09:40.169434,corrective,9,909
EQ0022,2024-08-21 05:14:40.169434,routine,2,1081
EQ0022,2024-08-27 04:54:40.169434,routine,2,1012
EQ0022,2024-08-31 03:51:40.169434,preventive,1,963
EQ0022,2024-09-03 06:31:40.169434,routine,1,1052
EQ0022,2024-09-13 06:26:40.169434,routine,8,1110
EQ0022,2024-09-24 04:29:40.169434,routine,5,943
EQ0022,2024-09-30 06:20:40.169434,routine,1,927
EQ0022,2024-10-05 05:00:40.169434,preventive,1,978
EQ0022,2024-10-16 05:21:40.169434,routine,6,1108
EQ0022,2024-10-25 05:57:40.169434,routine,4,1128
EQ0022,2024-10-27 05:15:40.169434,routine,0,870
EQ0022,2024-11-05 04:05:40.169434,routine,4,994
EQ0022,2024-11-10 06:04:40.169434,preventive,-1,1343
EQ0022,2024-11-15 05:24:40.169434,routine,3,1220
EQ0022,2024-11-25 03:12:40.169434,corrective,7,951
EQ0022,2024-11-28 05:12:40.169434,corrective,0,1172
EQ0022,2024-12-03 03:23:40.169434,routine,-1,945
EQ0022,2024-12-08 03:52:40.169434,routine,-2,967
EQ0022,2024-12-12 03:13:40.169434,routine,2,930
EQ0022,2024-12-20 03:41:40.169434,routine,3,981
EQ0022,2024-12-30 04:49:40.169434,corrective,6,1093
EQ0022,2025-01-04 05:18:40.169434,routine,2,995
EQ0022,2025-01-18 05:53:40.169434,routine,7,1198
EQ0022,2025-01-23 06:33:40.169434,routine,3,1098
EQ0022,2025-02-01 06:31:40.169434,routine,4,1022
EQ0022,2025-02-04 06:23:40.169434,preventive,1,1235
EQ0022,2025-02-17 04:56:40.169434,routine,8,1092
EQ0022,2025-02-22 06:15:40.169434,routine,0,877
EQ0022,2025-03-03 03:12:40.169434,corrective,4,991
EQ0022,2025-03-10 04:05:40.169434,corrective,1,995
EQ0022,2025-03-14 04:23:40.169434,routine,2,992
EQ0022,2025-03-19 06:04:40.169434,routine,2,974
EQ0022,2025-03-30 04:09:40.169434,preventive,8,1192
EQ0022,2025-04-10 04:34:40.169434,routine,4,1064
EQ0022,2025-04-14 06:30:40.169434,preventive,-2,1347
EQ0022,2025-04-20 05:37:40.169434,routine,-1,1070
EQ0022,2025-04-22 03:27:40.169434,routine,-3,1009
EQ0022,2025-05-04 06:10:40.169434,preventive,6,1110
EQ0022,2025-05-07 04:14:40.169434,routine,0,1051
EQ0022,2025-05-20 05:59:40.169434,routine,10,1114
EQ0023,2023-04-01 06:11:40.169446,routine,3,1115
EQ0023,2023-04-08 06:01:40.169446,routine,5,915
EQ0023,2023-04-20 05:53:40.169446,routine,10,997
EQ0023,2023-05-01 03:34:40.169446,routine,6,1048
EQ0023,2023-05-14 04:42:40.169446,routine,6,869
EQ0023,2023-05-22 05:12:40.169446,routine,3,987
EQ0023,2023-05-26 04:03:40.169446,routine,2,899
EQ0023,2023-06-07 03:57:40.169446,routine,5,907
EQ0023,2023-06-14 04:12:40.169446,corrective,3,1189
EQ0023,2023-06-23 05:40:40.169446,preventive,4,1143
EQ0023,2023-07-02 06:11:40.169446,corrective,3,1383
EQ0023,2023-07-19 05:00:40.169446,routine,14,976
EQ0023,2023-07-31 04:34:40.169446,routine,10,1213
EQ0023,2023-08-10 04:45:40.169446,corrective,3,1128
EQ0023,2023-08-26 06:23:40.169446,preventive,9,872
EQ0023,2023-09-07 06:32:40.169446,routine,7,1118
EQ0023,2023-09-13 06:01:40.169446,preventive,2,945
EQ0023,2023-09-24 06:31:40.169446,routine,7,1054
EQ0023,2023-10-06 06:08:40.169446,routine,6,1090
EQ0023,2023-10-09 04:20:40.169446,routine,-1,959
EQ0023,2023-10-19 04:25:40.169446,routine,5,992
EQ0023,2023-10-22 05:57:40.169446,corrective,0,1046
EQ0023,2023-11-01 05:51:40.169446,routine,6,1066
EQ0023,2023-11-17 05:36:40.169446,preventive,9,1135
EQ0023,2023-11-27 03:24:40.169446,routine,4,959
EQ0023,2023-12-13 05:16:40.169446,routine,13,1317
EQ0023,2023-12-26 05:01:40.169446,corrective,7,944
EQ0023,2023-12-30 04:01:40.169446,routine,2,1096
EQ0023,2024-01-14 05:16:40.169446,routine,8,1070
EQ0023,2024-01-20 03:50:40.169446,routine,0,897
EQ0023,2024-01-24 06:02:40.169446,corrective,0,1138
EQ0023,2024-02-05 06:20:40.169446,preventive,5,1135
EQ0023,2024-02-10 04:10:40.169446,routine,1,1048
EQ0023,2024-02-20 04:57:40.169446,routine,6,1001
EQ0023,2024-03-05 04:01:40.169446,corrective,7,1093
EQ0023,2024-03-21 05:12:40.169446,preventive,12,1157
EQ0023,2024-04-05 05:24:40.169446,routine,11,1170
EQ0023,2024-04-14 05:02:40.169446,preventive,5,965
EQ0023,2024-04-22 04:48:40.169446,routine,2,1037
EQ0023,2024-05-04 03:23:40.169446,routine,8,1103
EQ0023,2024-05-12 05:29:40.169446,routine,6,1121
EQ0023,2024-05-20 05:05:40.169446,routine,5,1006
EQ0023,2024-05-22 04:04:40.169446,routine,-1,1064
EQ0023,2024-06-21 03:35:40.169446,routine,23,1091
EQ0023,2024-06-27 06:14:40.169446,preventive,4,1062
EQ0023,2024-07-05 04:47:40.169446,preventive,5,1156
EQ0023,2024-07-12 05:46:40.169446,routine,3,1053
EQ0023,2024-07-20 05:39:40.169446,preventive,5,949
EQ0023,2024-07-29 06:04:40.169446,routine,5,1325
EQ0023,2024-08-11 06:01:40.169446,routine,7,1193
EQ0023,2024-08-15 05:42:40.169446,corrective,1,1021
EQ0023,2024-08-26 04:55:40.169446,routine,4,901
EQ0023,2024-09-04 06:29:40.169446,routine,4,1108
EQ0023,2024-09-14 04:43:40.169446,preventive,7,910
EQ0023,2024-09-26 03:39:40.169446,routine,6,1181
EQ0023,2024-10-02 05:55:40.169446,routine,2,1025
EQ0023,2024-10-12 03:46:40.169446,preventive,3,949
EQ0023,2024-10-16 06:11:40.169446,routine,1,1060
EQ0023,2024-10-24 06:26:40.169446,routine,5,1209
EQ0023,2024-10-29 04:41:40.169446,routine,3,947
EQ0023,2024-11-13 04:00:40.169446,routine,9,1034
EQ0023,2024-11-22 05:56:40.169446,routine,4,1058
EQ0023,2024-11-27 05:12:40.169446,routine,2,983
EQ0023,2024-12-09 05:43:40.169446,preventive,6,1325
EQ0023,2024-12-19 03:24:40.169446,routine,5,1071
EQ0023,2025-01-05 03:44:40.169446,routine,11,1025
EQ0023,2025-01-14 05:48:40.169446,routine,6,1286
EQ0023,2025-01-29 06:30:40.169446,preventive,8,1276
EQ0023,2025-02-07 03:39:40.169446,routine,5,1031
EQ0023,2025-02-18 05:10:40.169446,routine,4,1050
EQ0023,2025-02-18 05:22:40.169446,routine,-3,1093
EQ0023,2025-03-02 05:34:40.169446,preventive,5,944
EQ0023,2025-03-09 05:36:40.169446,preventive,5,1216
EQ0023,2025-03-20 06:21:40.169446,routine,7,926
EQ0024,2022-09-20 03:38:40.169458,routine,24,1090
EQ0024,2022-10-01 05:57:40.169458,corrective,8,1091
EQ0024,2022-10-09 04:25:40.169458,routine,1,1068
EQ0024,2022-10-16 05:06:40.169458,routine,4,1043
EQ0024,2022-10-29 04:36:40.169458,routine,10,938
EQ0024,2022-11-26 06:08:40.169458,preventive,23,1313
EQ0024,2022-12-05 06:30:40.169458,routine,6,896
EQ0024,2022-12-22 05:56:40.169458,routine,12,1304
EQ0024,2023-01-02 05:20:40.169458,routine,9,1190
EQ0024,2023-01-14 03:19:40.169458,corrective,7,1108
EQ0024,2023-01-25 03:51:40.169458,routine,9,860
EQ0024,2023-02-10 05:23:40.169458,preventive,12,1142
EQ0024,2023-02-15 05:01:40.169458,routine,2,1043
EQ0024,2023-02-24 05:14:40.169458,routine,4,1033
EQ0024,2023-03-06 05:48:40.169458,preventive,8,1155
EQ0024,2023-03-18 06:27:40.169458,routine,5,960
EQ0024,2023-03-22 04:57:40.169458,routine,-1,1145
EQ0024,2023-03-27 05:21:40.169458,corrective,2,1257
EQ0024,2023-04-19 05:23:40.169458,routine,18,1109
EQ0024,2023-04-25 04:01:40.169458,routine,2,1001
EQ0024,2023-05-13 06:18:40.169458,routine,11,1131
EQ0024,2023-05-18 06:30:40.169458,routine,2,1144
EQ0024,2023-05-30 06:27:40.169458,routine,9,1208
EQ0024,2023-06-11 05:55:40.169458,preventive,7,1091
EQ0024,2023-06-19 03:14:40.169458,preventive,4,1161
EQ0024,2023-06-24 05:45:40.169458,routine,2,879
EQ0024,2023-06-30 05:47:40.169458,routine,1,915
EQ0024,2023-07-20 03:36:40.169458,routine,18,988
EQ0024,2023-08-06 04:00:40.169458,preventive,10,975
EQ0024,2023-08-05 04:46:40.169458,preventive,-3,886
EQ0024,2023-08-18 03:11:40.169458,preventive,7,964
EQ0024,2023-08-26 03:15:40.169458,routine,3,944
EQ0024,2023-09-15 05:41:40.169458,preventive,16,1130
EQ0024,2023-09-22 03:44:40.169458,corrective,4,1068
EQ0024,2023-10-06 03:13:40.169458,routine,7,1088
EQ0024,2023-10-14 05:03:40.169458,corrective,3,1117
EQ0024,2023-10-23 05:23:40.169458,routine,6,915
EQ0024,2023-10-30 06:21:40.169458,routine,5,872
EQ0024,2023-11-07 04:14:40.169458,preventive,5,971
EQ0024,2023-11-19 03:45:40.169458,routine,8,1157
EQ0024,2023-11-28 06:00:40.169458,routine,6,1143
EQ0024,2023-12-19 06:30:40.169458,routine,16,1003
EQ0024,2024-01-05 04:48:40.169458,routine,11,977
EQ0024,2024-01-11 04:24:40.169458,routine,-1,955
EQ0024,2024-01-22 06:33:40.169458,routine,4,1277
EQ0024,2024-01-31 03:39:40.169458,routine,2,1096
EQ0024,2024-02-05 04:21:40.169458,preventive,2,1029
EQ0024,2024-03-01 05:42:40.169458,routine,18,932
EQ0024,2024-03-18 05:18:40.169458,preventive,14,1173
EQ0024,2024-03-28 03:09:40.169458,routine,7,1168
EQ0024,2024-04-08 05:52:40.169458,routine,7,1263
EQ0024,2024-04-18 06:28:40.169458,routine,7,1101
EQ0024,2024-04-29 05:38:40.169458,corrective,4,1078
EQ0024,2024-05-03 06:10:40.169458,routine,2,881
EQ0024,2024-05-22 04:13:40.169458,routine,14,1046
EQ0024,2024-05-27 05:02:40.169458,routine,0,926
EQ0024,2024-06-04 06:24:40.169458,routine,4,1058
